ID,Año del hecho,Sexo de la victima,Grupo de edad de la victima,Mes del hecho,Dia del hecho,Departamento del hecho DANE,Municipio del hecho DANE,Lesion fatal de causa externa,Estado
19194,2018,Hombre,(20 a 24),Enero,Jueves,Putumayo,Colón,Violenta - Muertes en accidentes de transporte,Datos definitivos
19195,2018,Mujer,(75 a 79),Marzo,Domingo,Putumayo,Sibundoy,Violenta - Muertes en accidentes de transporte,Datos definitivos
19196,2018,Hombre,(55 a 59),Enero,Lunes,Putumayo,Villagarzón,Violenta - Muertes en accidentes de transporte,Datos definitivos
19197,2018,Hombre,(60 a 64),Enero,Miércoles,Putumayo,Mocoa,Violenta - Muertes en accidentes de transporte,Datos definitivos
19198,2018,Mujer,(50 a 54),Febrero,Domingo,Putumayo,Mocoa,Violenta - Muertes en accidentes de transporte,Datos definitivos
19199,2018,Hombre,(25 a 29),Febrero,Domingo,Putumayo,Mocoa,Violenta - Muertes en accidentes de transporte,Datos definitivos
19200,2018,Hombre,(30 a 34),Febrero,Domingo,Putumayo,Mocoa,Violenta - Muertes en accidentes de transporte,Datos definitivos
19201,2018,Hombre,(25 a 29),Febrero,Domingo,Putumayo,Villagarzón,Violenta - Muertes en accidentes de transporte,Datos definitivos
19202,2018,Hombre,(20 a 24),Abril,Miércoles,Putumayo,Mocoa,Violenta - Muertes en accidentes de transporte,Datos definitivos
19203,2018,Hombre,(15 a 17),Mayo,Domingo,Putumayo,Mocoa,Violenta - Muertes en accidentes de transporte,Datos definitivos
19204,2018,Hombre,(35 a 39),Mayo,Domingo,Putumayo,Mocoa,Violenta - Muertes en accidentes de transporte,Datos definitivos
19205,2018,Hombre,(40 a 44),Mayo,Sábado,Putumayo,Villagarzón,Violenta - Muertes en accidentes de transporte,Datos definitivos
19206,2018,Mujer,(18 a 19),Junio,Jueves,Cauca,Santa Rosa,Violenta - Muertes en accidentes de transporte,Datos definitivos
19207,2018,Mujer,(00 a 04),Junio,Jueves,Cauca,Santa Rosa,Violenta - Muertes en accidentes de transporte,Datos definitivos
19208,2018,Hombre,(30 a 34),Junio,Jueves,Cauca,Santa Rosa,Violenta - Muertes en accidentes de transporte,Datos definitivos
